id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
549402,2023-09-18,segunda-feira,05:40:00,RJ,40.0,121,DUQUE DE CAXIAS,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,0,1,1,0,1,2,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
549427,2023-09-18,segunda-feira,07:10:00,RJ,40.0,121,DUQUE DE CAXIAS,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
549645,2023-09-19,terça-feira,06:00:00,RJ,40.0,121,DUQUE DE CAXIAS,Ingestão de álcool pelo condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,3,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
550483,2023-09-23,sábado,19:10:00,RJ,40.0,119,DUQUE DE CAXIAS,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva;Viaduto                 ,Sim,6,0,4,0,2,0,4,2,-22.76375592,-43.28683062,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
550693,2023-09-24,domingo,19:12:00,DF,40.0,5,BRASILIA,Ingestão de álcool pelo condutor,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,-16.020903,-47.980541,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
550782,2023-09-25,segunda-feira,03:00:00,RJ,40.0,105,DUQUE DE CAXIAS,Demais falhas mecânicas ou elétricas,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,1,-22.63784806,-43.28428824,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
551620,2023-09-29,sexta-feira,07:31:00,DF,40.0,5,BRASILIA,Condutor deixou de manter distância do veículo da frente,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-16.020903,-47.980541,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
551888,2023-09-30,sábado,07:40:00,RJ,40.0,109,DUQUE DE CAXIAS,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Retorno Regulamentado;Aclive;V,Sim,2,0,2,0,0,0,2,1,-22.67374628,-43.28638368,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
551891,2023-09-30,sábado,09:10:00,RJ,40.0,119,DUQUE DE CAXIAS,Demais falhas mecânicas ou elétricas,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,2,0,0,0,2,1,-22.76375592,-43.28683062,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
552002,2023-09-30,sábado,17:20:00,RJ,40.0,121,DUQUE DE CAXIAS,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,1,0,0,0,1,0,0,1,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
552818,2023-10-04,quarta-feira,13:50:00,DF,40.0,5,BRASILIA,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,5,0,2,1,2,0,3,2,-16.020903,-47.980541,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
552837,2023-10-04,quarta-feira,15:15:00,RJ,40.0,105,DUQUE DE CAXIAS,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-22.63784806,-43.28428824,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
553013,2023-10-05,quinta-feira,18:15:00,RJ,40.0,113,DUQUE DE CAXIAS,Condutor Dormindo,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-22.70948502,-43.29040354,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
553025,2023-08-06,domingo,12:33:00,RJ,40.0,121,DUQUE DE CAXIAS,Objeto estático sobre o leito carroçável,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,1,0,1,0,0,0,1,1,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
553660,2023-10-08,domingo,13:30:00,RJ,40.0,5,COMENDADOR LEVY GASPARIAN,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-22.021647,-43.23788,SPRF-RJ,DEL05-RJ,UOP02-DEL05-RJ
553861,2023-10-09,segunda-feira,11:15:00,GO,40.0,5,VALPARAISO DE GOIAS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Aclive;Reta                   ,Não,3,0,2,0,1,0,2,2,-16.076081,-47.985671,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
554041,2023-10-10,terça-feira,07:50:00,RJ,40.0,121,DUQUE DE CAXIAS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Chuva,Múltipla,Reta,Não,2,0,0,0,2,0,0,2,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
554884,2023-10-04,quarta-feira,19:10:00,RJ,40.0,119,DUQUE DE CAXIAS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,0,0,2,0,0,2,-22.76375592,-43.28683062,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
555227,2023-10-15,domingo,19:20:00,RJ,40.0,5,COMENDADOR LEVY GASPARIAN,Velocidade Incompatível,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Curva,Sim,1,0,1,0,0,0,1,1,-22.021647,-43.23788,SPRF-RJ,DEL05-RJ,UOP02-DEL05-RJ
555458,2023-10-17,terça-feira,00:20:00,RJ,40.0,121,DUQUE DE CAXIAS,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Não,2,1,0,0,0,1,0,2,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
555674,2023-10-18,quarta-feira,08:30:00,RJ,40.0,121,DUQUE DE CAXIAS,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Reta,Sim,3,0,3,0,0,0,3,2,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
555892,2023-10-19,quinta-feira,12:50:00,RJ,40.0,121,DUQUE DE CAXIAS,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
556328,2023-10-21,sábado,14:40:00,GO,40.0,3,VALPARAISO DE GOIAS,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,0,1,1,2,-16.076081,-47.985671,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
556355,2023-10-21,sábado,17:33:00,RJ,40.0,123,DUQUE DE CAXIAS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-22.79907687,-43.29015739,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
556852,2023-10-23,segunda-feira,19:10:00,RJ,40.0,121,DUQUE DE CAXIAS,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
556994,2023-10-24,terça-feira,18:30:00,DF,40.0,3,BRASILIA,Condutor Dormindo,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta;Declive                  ,Sim,2,0,1,0,0,1,1,2,-16.003145,-47.983944,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
557088,2023-10-25,quarta-feira,07:50:00,RJ,40.0,2,COMENDADOR LEVY GASPARIAN,Chuva,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,3,0,3,0,0,0,3,1,-22.01143747,-43.25078935,SPRF-RJ,DEL05-RJ,UOP02-DEL05-RJ
557242,2023-10-26,quinta-feira,08:10:00,GO,40.0,5,VALPARAISO DE GOIAS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,1,0,0,2,2,-16.093134,-47.982236,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
557477,2023-10-27,sexta-feira,10:00:00,GO,40.0,3,VALPARAISO DE GOIAS,Ausência de reação do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Sim,2,0,0,0,0,2,0,2,-16.076081,-47.985671,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
557484,2023-10-27,sexta-feira,12:30:00,GO,40.0,2,VALPARAISO DE GOIAS,Ausência de reação do condutor,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,2,0,1,0,0,1,1,2,-16.067129,-47.984235,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
557656,2023-10-27,sexta-feira,20:05:00,MG,40.0,121,JOAO PINHEIRO,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Não,1,0,1,0,0,0,1,1,-17.6638974,-46.35562202,SPRF-MG,DEL14-MG,UOP01-DEL14-MG
558020,2023-10-29,domingo,21:00:00,RJ,40.0,109,DUQUE DE CAXIAS,Acumulo de água sobre o pavimento,Colisão traseira,Sem Vítimas,Plena Noite,Decrescente,Chuva,Múltipla,Reta,Sim,2,0,0,0,1,1,0,2,-22.67374628,-43.28638368,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
558111,2023-10-30,segunda-feira,12:05:00,DF,40.0,3,BRASILIA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Viaduto,Sim,2,0,1,0,1,0,1,2,-16.003145,-47.983944,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
558661,2023-11-02,quinta-feira,06:00:00,DF,40.0,5,BRASILIA,Ingestão de álcool pelo condutor,Colisão com objeto,Sem Vítimas,Amanhecer,Decrescente,Céu Claro,Dupla,Reta;Aclive                   ,Sim,1,0,0,0,0,1,0,1,-16.020903,-47.980541,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
558818,2023-11-03,sexta-feira,08:20:00,RJ,40.0,121,DUQUE DE CAXIAS,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Múltipla,Reta,Sim,2,0,2,0,0,0,2,1,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
559179,2023-11-01,quarta-feira,07:00:00,RJ,40.0,120,DUQUE DE CAXIAS,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-22.77280597,-43.28626763,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
559208,2023-11-05,domingo,06:00:00,RJ,40.0,109,DUQUE DE CAXIAS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Interseção de Vias,Sim,3,0,0,1,1,1,1,3,-22.67374628,-43.28638368,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
559246,2023-11-05,domingo,10:50:00,RJ,40.0,109,DUQUE DE CAXIAS,Demais falhas mecânicas ou elétricas,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,0,1,1,0,1,1,-22.67374628,-43.28638368,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
559253,2023-11-05,domingo,12:10:00,GO,40.0,2,VALPARAISO DE GOIAS,Condutor deixou de manter distância do veículo da frente,Engavetamento,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,6,0,0,0,6,0,0,3,-16.067129,-47.984235,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
559421,2023-11-06,segunda-feira,01:00:00,RJ,40.0,109,DUQUE DE CAXIAS,Velocidade Incompatível,Colisão com objeto,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Curva,Não,1,0,0,0,0,1,0,1,-22.67374628,-43.28638368,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
559530,2023-11-06,segunda-feira,13:30:00,RJ,40.0,109,DUQUE DE CAXIAS,Ausência de reação do condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-22.67374628,-43.28638368,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
560344,2023-11-10,sexta-feira,15:45:00,RJ,40.0,120,DUQUE DE CAXIAS,Ausência de reação do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Não,2,0,1,0,1,0,1,2,-22.77280597,-43.28626763,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
560412,2023-11-10,sexta-feira,19:30:00,GO,40.0,2,VALPARAISO DE GOIAS,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta;Retorno Regulamentado    ,Sim,2,0,0,0,0,2,0,2,-16.067129,-47.984235,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
560510,2023-11-11,sábado,07:50:00,RJ,40.0,119,DUQUE DE CAXIAS,Ultrapassagem Indevida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Sim,3,0,2,0,1,0,2,2,-22.76375592,-43.28683062,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
560701,2023-11-11,sábado,23:04:00,RJ,40.0,109,DUQUE DE CAXIAS,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,2,-22.67374628,-43.28638368,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
560776,2023-11-12,domingo,11:20:00,RJ,40.0,123,DUQUE DE CAXIAS,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,1,0,0,1,1,-22.79907687,-43.29015739,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
560899,2023-11-12,domingo,17:50:00,RJ,40.0,109,DUQUE DE CAXIAS,Condutor deixou de manter distância do veículo da frente,Colisão lateral sentido oposto,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Não,4,0,0,2,2,0,2,2,-22.67374628,-43.28638368,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
561236,2023-11-14,terça-feira,11:00:00,RJ,40.0,121,DUQUE DE CAXIAS,Condutor deixou de manter distância do veículo da frente,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta;Retorno Regulamentado;Via,Sim,3,0,1,0,2,0,1,3,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
561561,2023-11-15,quarta-feira,22:15:00,RJ,40.0,119,DUQUE DE CAXIAS,Transitar na contramão,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-22.7645349,-43.28699648,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
561676,2023-11-16,quinta-feira,14:36:00,GO,40.0,5,VALPARAISO DE GOIAS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,0,0,1,1,0,2,-16.093134,-47.982236,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
561890,2023-11-17,sexta-feira,09:40:00,RJ,40.0,119,DUQUE DE CAXIAS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,3,0,0,1,2,0,1,2,-22.76375592,-43.28683062,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
561944,2023-11-17,sexta-feira,23:35:00,GO,40.0,2,VALPARAISO DE GOIAS,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Reta,Sim,3,0,0,2,1,0,2,2,-16.067129,-47.984235,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
562537,2023-11-20,segunda-feira,14:20:00,RJ,40.0,109,DUQUE DE CAXIAS,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Múltipla,Reta,Sim,3,0,1,0,2,0,1,2,-22.67374628,-43.28638368,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
562795,2023-11-21,terça-feira,20:30:00,GO,40.0,5,VALPARAISO DE GOIAS,Demais falhas na via,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Declive;Reta                  ,Sim,5,0,2,0,3,0,2,4,-16.093134,-47.982236,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
562825,2023-11-21,terça-feira,18:30:00,RJ,40.0,105,DUQUE DE CAXIAS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,1,0,1,2,-22.63784806,-43.28428824,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
562881,2023-11-22,quarta-feira,11:15:00,RJ,40.0,109,DUQUE DE CAXIAS,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Sim,1,0,1,0,0,0,1,1,-22.67374628,-43.28638368,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
562962,2023-11-22,quarta-feira,20:40:00,RJ,40.0,120,DUQUE DE CAXIAS,Acesso irregular,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,1,1,1,2,-22.77280597,-43.28626763,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
563277,2023-11-24,sexta-feira,11:00:00,RJ,40.0,105,DUQUE DE CAXIAS,Ultrapassagem Indevida,Colisão lateral sentido oposto,Sem Vítimas,Pleno dia,Decrescente,Chuva,Múltipla,Ponte,Sim,2,0,0,0,2,0,0,2,-22.63784806,-43.28428824,SPRF-RJ,DEL01-RJ,UOP02-DEL01-RJ
563491,2023-11-21,terça-feira,18:30:00,RJ,40.0,121,DUQUE DE CAXIAS,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Múltipla,Reta,Não,2,0,2,0,0,0,2,1,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
563898,2023-11-27,segunda-feira,07:10:00,DF,40.0,2,BRASILIA,Trafegar com motocicleta (ou similar) entre as faixas,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta;Aclive;Viaduto           ,Sim,4,0,1,0,3,0,1,3,-15.99435,-47.985947,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
564156,2023-11-04,sábado,21:20:00,RJ,40.0,119,DUQUE DE CAXIAS,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-22.76375592,-43.28683062,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
564258,2023-11-29,quarta-feira,06:50:00,RJ,40.0,119,DUQUE DE CAXIAS,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-22.76375592,-43.28683062,SPRF-RJ,DEL01-RJ,UOP02-DEL01-RJ
564410,2023-11-29,quarta-feira,22:55:00,GO,40.0,2,VALPARAISO DE GOIAS,Ingestão de álcool pelo condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,0,0,1,0,0,1,-16.067129,-47.984235,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
564435,2023-11-30,quinta-feira,06:05:00,DF,40.0,3,BRASILIA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Dupla,Reta;Viaduto                  ,Sim,2,0,1,0,1,0,1,2,-16.003145,-47.983944,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
564546,2023-11-30,quinta-feira,17:00:00,RJ,40.0,119,DUQUE DE CAXIAS,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,2,0,0,0,2,1,-22.76375592,-43.28683062,SPRF-RJ,DEL01-RJ,UOP02-DEL01-RJ
564666,2023-12-01,sexta-feira,07:57:00,DF,40.0,5,BRASILIA,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,2,0,1,0,2,2,-16.020903,-47.980541,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
564736,2023-12-01,sexta-feira,16:47:00,RJ,40.0,119,DUQUE DE CAXIAS,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-22.76375592,-43.28683062,SPRF-RJ,DEL01-RJ,UOP02-DEL01-RJ
564820,2023-12-01,sexta-feira,16:40:00,RJ,40.0,119,DUQUE DE CAXIAS,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-22.76375592,-43.28683062,SPRF-RJ,DEL01-RJ,UOP02-DEL01-RJ
565121,2023-12-03,domingo,00:30:00,RJ,40.0,109,DUQUE DE CAXIAS,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,0,1,1,0,1,1,-22.67374628,-43.28638368,SPRF-RJ,DEL01-RJ,UOP02-DEL01-RJ
565126,2023-12-03,domingo,06:00:00,RJ,40.0,121,DUQUE DE CAXIAS,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP02-DEL01-RJ
565215,2023-12-03,domingo,15:12:00,RJ,40.0,109,DUQUE DE CAXIAS,Acumulo de areia ou detritos sobre o pavimento,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Curva,Sim,1,0,1,0,0,0,1,1,-22.67374628,-43.28638368,SPRF-RJ,DEL01-RJ,UOP02-DEL01-RJ
565407,2023-12-04,segunda-feira,06:30:00,RJ,40.0,123,DUQUE DE CAXIAS,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,3,0,2,0,0,1,2,2,-22.79907687,-43.29015739,SPRF-RJ,DEL01-RJ,UOP02-DEL01-RJ
565483,2023-12-04,segunda-feira,17:55:00,RJ,40.0,113,DUQUE DE CAXIAS,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-22.70948502,-43.29040354,SPRF-RJ,DEL01-RJ,UOP02-DEL01-RJ
565622,2023-12-05,terça-feira,10:00:00,RJ,40.0,109,DUQUE DE CAXIAS,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Nublado,Dupla,Curva,Sim,2,0,0,0,2,0,0,2,-22.67374628,-43.28638368,SPRF-RJ,DEL01-RJ,UOP02-DEL01-RJ
565681,2023-12-05,terça-feira,15:20:00,RJ,40.0,119,DUQUE DE CAXIAS,Manobra de mudança de faixa,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Sim,3,0,1,0,0,2,1,3,-22.76375592,-43.28683062,SPRF-RJ,DEL01-RJ,UOP02-DEL01-RJ
566035,2023-12-07,quinta-feira,05:40:00,RJ,40.0,120,DUQUE DE CAXIAS,Trafegar com motocicleta (ou similar) entre as faixas,Queda de ocupante de veículo,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Múltipla,Reta,Não,1,0,1,0,0,0,1,1,-22.77280597,-43.28626763,SPRF-RJ,DEL01-RJ,UOP02-DEL01-RJ
566074,2023-12-07,quinta-feira,10:10:00,RJ,40.0,120,DUQUE DE CAXIAS,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,2,-22.77280597,-43.28626763,SPRF-RJ,DEL01-RJ,UOP02-DEL01-RJ
